workers,n_images,mode,tasks,time_mean,time_median,time_std,time_min,time_max,time_ci95,reps,compute_median,pool_setup_median,cpu_main_median,cpu_children_median,cpu_total_median,throughput_median,throughput_mean,imbalance_median,task_count,speedup,efficiency,speedup_compute,amdahl_serial_fraction,cpu_overhead_ratio,level,backend,chunksize,scheduling,tasks_per_worker
14,1500,process/dynamic,3,0.24506112859962742,0.24291467899820418,0.003813970096641758,0.24202485099885962,0.2512396429992805,0.004734910161414588,5,0.20908038500056136,0.03383429399764282,0.0309279999999994,0.6783980000000014,0.7090879999999888,6175.007645425533,6122.092644990795,1.028743264888345,3,2.195479438298731,0.15681995987848077,2.5507614356079453,0.4135953301896678,1.3295877413370847,light,process,512,dynamic,0.21428571428571427
14,1500,process/dynamic,1,0.5691267415997572,0.5574169510000502,0.02716112735323098,0.5502159900024708,0.6166789179987973,0.03371958737000261,5,0.5250288140014163,0.03274848599903635,0.02950999999999837,0.5906420000000026,0.6195750000000011,2690.9838269340053,2640.1674300106465,1.0,1,0.9567598940876949,0.06833999243483535,1.0157807891283757,1.048670798382453,1.1617448396234864,light,process,1500,dynamic,0.07142857142857142
20,1500,process/dynamic,1500,0.13899482200067723,0.13949234400206478,0.0011916473544109681,0.13719596299779369,0.14010432999930345,0.0014793884126651773,5,0.08959421899999143,0.049797397001384525,0.11454999999999949,1.7411950000000047,1.8530480000000047,10753.27833029888,10792.406825831538,1.0470443721755358,1500,3.823250564874009,0.19116252824370045,5.952551280139457,0.2226921439125422,3.474589761650525,light,process,1,dynamic,75.0
20,1500,process/dynamic,750,0.13517697140050586,0.13474258200221811,0.0015963081116889134,0.13380645500001265,0.1379438799995114,0.0019817605558679133,5,0.084243786001025,0.05051252100020065,0.11790299999999831,1.6865410000000054,1.798176000000005,11132.338253509994,11097.786562544086,1.0453747920376724,750,3.9580225870446393,0.19790112935223197,6.330605594993142,0.21331727702753978,3.3717010672393246,light,process,2,dynamic,37.5
20,1500,process/dynamic,375,0.13450828699787962,0.1343995770002948,0.0026728849299429724,0.131806046996644,0.1376824619983381,0.0033182929321398007,5,0.08398519799811766,0.05090965799536207,0.11679700000000182,1.6426310000000086,1.7612060000000103,11160.749412155588,11155.247940944995,1.0449732048345324,375,3.968123969618773,0.19840619848093866,6.350097347075932,0.2126402691618773,3.302379828130461,light,process,4,dynamic,18.75
20,1500,process/dynamic,188,0.1364170588007255,0.13632797800164553,0.004585782307970738,0.13061897100124042,0.14336319900030503,0.005693087962898465,5,0.08234006299971952,0.053732937998574926,0.1066369999999992,1.6421320000000037,1.738686999999988,11002.877193571332,11005.535328886583,1.0627614449627107,188,3.9119936407701763,0.1955996820385088,6.476970791281888,0.21644646043823007,3.260155186975626,light,process,8,dynamic,9.4
20,1500,process/dynamic,94,0.13350160679983675,0.13284167899837485,0.0021929347780383903,0.13180356199882226,0.1371220050023112,0.002722451645070859,5,0.08203080100065563,0.05077686400181847,0.08064200000000099,1.5579460000000154,1.6385880000000164,11291.636866606832,11238.21061422,1.0851032689289017,94,4.01466006017598,0.20073300300879898,6.501389435380879,0.20956536006350937,3.072462822529936,light,process,16,dynamic,4.7
20,1500,process/dynamic,47,0.13881841679976786,0.137768632001098,0.002952457641298344,0.13539392600068823,0.14276406000135466,0.0036653726517779685,5,0.08793920999960392,0.049801122997450875,0.06298299999999912,1.5766059999999698,1.6406049999999688,10887.819514590557,10809.37496586426,1.1658565084403567,47,3.8710857127277225,0.19355428563638613,6.064577826022043,0.21928995859090583,3.076244833330025,light,process,32,dynamic,2.35
20,1500,process/dynamic,24,0.14664853359936386,0.14650022799833096,0.005447465772668663,0.13927343300019857,0.15390409599785926,0.00676283777465331,5,0.09693519600114087,0.04956503199719009,0.05054499999999962,1.550393000000014,1.6009380000000135,10238.89191501524,10239.863633559033,1.3841038147308848,24,3.6403641843313017,0.18201820921656509,5.50175999020229,0.23652399056352275,3.001866537638151,light,process,64,dynamic,1.2
20,1500,process/dynamic,12,0.16978238599913312,0.15701234999869484,0.019707279222828736,0.15404627799944137,0.19526752499950817,0.024465896239765687,5,0.1091511710001214,0.04991256900029839,0.04759299999999911,1.0668890000000033,1.1121460000000027,9553.388634795088,8926.68941436209,1.3675580976403927,12,3.396638436440999,0.16983192182204995,4.88601430580072,0.2572723447832706,2.085348628346694,light,process,128,dynamic,0.6
20,1500,process/dynamic,6,0.18313950960073272,0.18125991400302155,0.007104484986715461,0.17425875600019936,0.19355141000050935,0.008819969035634551,5,0.13356669799759402,0.04830761000266648,0.04470099999999988,0.7937069999999835,0.8387979999999828,8275.409421053766,8200.249678355813,1.1466181594985796,6,2.9422621429281026,0.14711310714640513,3.992867915407331,0.30513109746045247,1.5728027244263882,light,process,256,dynamic,0.3
20,1500,process/dynamic,3,0.25747389499956624,0.25840827799765975,0.006276569681046808,0.2481744870019611,0.26511026300067897,0.0077921412094403,5,0.20804847000181326,0.04825626899764757,0.04423399999999944,0.7111170000000016,0.7569110000000023,5804.767601189558,5828.629513991166,1.0328963591967613,3,2.0638432604946337,0.10319216302473169,2.563413145969522,0.45740307295497035,1.4192590861546284,light,process,512,dynamic,0.15
20,1500,process/dynamic,1,0.5599041858004057,0.5606494810017466,0.010571461822364686,0.5491685509987292,0.5755756340004154,0.013124099228726208,5,0.5134147290009423,0.04535793700051727,0.04090200000000266,0.6173459999999977,0.6594339999999974,2675.4684536938453,2679.788232333029,1.0,1,0.9512435150186688,0.04756217575093344,1.0387590243841933,1.0539531833431897,1.2364831482423755,light,process,1500,dynamic,0.05
1,1500,sequential,1,1.9880531004011572,1.990728303000651,0.026446531345736938,1.9524964560005174,2.0237638400030846,0.03283244147964309,5,1.990728303000651,0.0,1.989844999999999,0.0,1.989844999999999,753.4930797633359,754.613865438574,1.0,1,1.0,1.0,1.0,nan,0.9995562915344497,medium,sequential,-,,
14,1500,process/dynamic,1500,0.39902506879952854,0.3839793259976432,0.02273071388610754,0.3825558970020211,0.4329272729992226,0.028219384375956637,5,0.3478341450027074,0.03676970599917695,0.20540099999999484,4.905339999999995,5.10578799999999,3906.460318150584,3768.6138006780448,1.0099677180470183,1500,5.1844674132608635,0.37031910094720455,5.723211282161952,0.13079798506460502,2.564783949825784,medium,process,1,dynamic,107.14285714285714
